130129042891472896, 531
132652716337004544, 3055
231981959457406978, 28741
271708197566283776, 76
353979313193746433, 255
331580008793505803, 3287
103743984249085952, 164
257569936270950401, 674
226607162246299648, 489
365781093032656896, 186
537446790375538698, 78
128613794502017024, 132
400033975940415498, 183
277382394355384321, 3911
433348818386288660, 182
217292365902118912, 2277
428194916146085888, 1534
306141125218009089, 43
163784637603250176, 912
308268255506726923, 1777
508440356954570753, 226
383163480066490369, 71
87733132589019136, 215
143968238215102464, 8
249076440648122369, 115
207938144023216130, 3
182676330792484864, 1231
310740006253887488, 163
201932280157962240, 160
373290454730407936, 2148
267239773792501771, 247
296716226808381450, 1454
477243290610040859, 4
474228093285040139, 3965
345172407759273986, 1
230216220945809409, 11
193814896410886145, 612
238071602229673985, 6432
190188039719485440, 2086
348489012140441600, 16
234665122440675328, 50
177898430020976640, 2648
523558721591181313, 439
313227928865341442, 8
701528112625614858, 1293
157947939996565504, 2854
266316492323291137, 3358
118383464750776320, 914
304359598624866304, 1718
164126353615093760, 868
251034471669694464, 4209
456250245240848386, 44
189164001094139904, 65
459856685448691732, 1143
83002637309448192, 453
184825961592782848, 642
128867584333316096, 1232
338344227719348224, 12673
516347615525339169, 13
723415918729756754, 306
547730112452231173, 229
179643779836280832, 61
132929815475912704, 176
760796143016738846, 3
160447278904115201, 2497
137344831897862144, 396
295451717875662859, 704
154139076608393217, 96
423890173491806209, 9
213016347016298496, 100
365851224270176256, 919
130319457561083904, 614
753037049606701098, 411
175715445255438337, 267
593552697781780501, 282
223390766112702464, 81
138504495876407296, 3
645412387993681943, 9
172932264102068224, 20
800601508697473024, 38
140277371285667841, 335
205731776805470219, 38
406898976340836352, 465
87038653188018176, 26
198080094428856320, 22
703006611035128018, 1206
271709818622836737, 886
144244872549892096, 536
257366759030390784, 687
273482473088745472, 230
141614421351989249, 4
413904624068591618, 583
782056679784185886, 2
623661398399909899, 50
734614089325609042, 95
214990061849149440, 76
132949707247976450, 31
327580890257686530, 5
297072544744210442, 52
117103236611178496, 1945
429924642472460298, 31
155718929845583872, 1
527539882814341159, 392
400781933145227265, 70
644561656201871380, 153
255785855648530432, 29
309004785523359745, 45
230449504548028416, 25
381291543748935691, 2799
412560776461680653, 53
439590396327100417, 6
287525882883473409, 1434
731356146010685550, 119
297925600927285250, 47
182200571749466112, 5548
216233822264623104, 5
272946494871568387, 487
512772915729793034, 3
348066782818467842, 201
217736729233326090, 98
470131323671937055, 7
479248908732858378, 508
662487720807104513, 36
145038969443188736, 168
333396256309116939, 16
334772815029075968, 1
475791396691902476, 110
234864593007149057, 516
307538631420280832, 691
127215497669378048, 144
378990562948415488, 893
130475665072848897, 15
277625677552025600, 587
206405273408110593, 684
178172465317543937, 635
230753691341160449, 2038
433707354509410335, 840
106576750749745152, 736
365050412040060930, 419
556404526647607306, 3
230492263086686208, 2953
544696665081249803, 556
113915013776801801, 53
332955943103102977, 6
270477114317340692, 1384
738426887071727717, 265
197334980018438144, 6
660759654002982922, 5
446780611772809227, 418
498951551444975616, 1984
185455709415014400, 470
343805872620961792, 41
690055171463708693, 12
171600713405825025, 375
226558686947049472, 9662
297494088457125888, 445
76991816322265088, 8
221994350870003713, 10
332332329429368833, 5
217724311266394123, 208
256739905781104640, 1901
256997950796988416, 30
273893119941148673, 112
70886991109042176, 565
234984643093331968, 108
186249447355842561, 10
560578182781075493, 31
137714383059943424, 1827
416275545664520202, 256
173823020324880384, 3
215604330709909504, 39
227523652378296322, 973
150009754117341184, 208
473214087199719434, 4
600116757771845633, 4
490547635095207937, 20
379409863794622475, 91
139738695069728768, 67
644984498185961472, 239
261581355064754180, 24172
139136163159080971, 11
305120703881936896, 4
201206922597105664, 201
587044053493874689, 646
208385492197048330, 8698
128815770472939520, 3
280772652065488907, 33
249579629508165632, 7
610869441449951234, 670
691071546143408229, 654
80998285107535872, 5452
322793117101326346, 2842
203681133035126784, 127
481499710042144770, 18
275710529388019723, 8
208425936167632896, 19
229702318860402689, 6521
284481214012719104, 21
275284566728507392, 15
434166614355607565, 246
95535546721370112, 558
379355912110080001, 6
183229539428728833, 23
192467598275772417, 577
170191595017207808, 11
124785863371653123, 1609
260094801901256705, 308
127836474375798784, 1148
413804742289129483, 119
607965983331844133, 2326
216447250530959360, 35
409694186330390529, 3
193851939304374272, 587
161152631199367168, 15
99769266319953920, 243
292297477900730369, 576
707869972856307742, 143
318026545295785984, 747
370771073224146945, 144
426636033409548308, 4
643810203736735754, 24
248095784212365312, 213
162980828232548353, 42
132166221054345216, 190
196380470177562625, 124
698329940961263696, 26
160990967980097536, 81
651650144214712321, 8
265553976420859905, 8
98005600281038848, 73
282958591277662208, 4
95565407284371456, 3
269062084577198080, 72
301435729043783680, 50
97038664525172736, 39
212009751599382529, 151
204265143054499840, 6
139008958391255051, 8
297008225755201537, 67
199587618093006848, 930
756757225158082571, 6
226009917473947648, 13
217231736042422273, 61
691305337919373364, 7
612778951860944896, 8
288038145197604865, 32
226175422759567361, 30
322882796483772418, 50
230013722620461056, 17
92675944682119168, 7
236826085642207242, 12
129554814068588544, 3
493110857421815808, 1
505405512272314369, 18
292733441592524800, 1
349923126659776513, 40
420286003224510476, 2
138348973462257664, 5
540758787850502147, 23
161240437246394368, 45
315354836272939010, 88
301762110373756928, 34
377955862548840459, 1
96546639191216128, 148
185118833625792512, 1144
438081697712570379, 5
185666265367445505, 103
147492524984893440, 300
132244293363433472, 3
346333179998896138, 525
687854633443655814, 5
469415108129587221, 1
415004246375792641, 293
373587943241285633, 116
135491255764385792, 264
330135135611650048, 250
314547798743711754, 1
160527783179714560, 365
180444425544007680, 23
198557560255676416, 47
221458893413416962, 112
232149468013658112, 25
365809849180880896, 3
189223044563206144, 247
226442047022694400, 34
72734539834720256, 11
542414556572418084, 1
190543736957042688, 186
348572048714629120, 1
322916854471327746, 36
174117936133439488, 4
450694352700702721, 152
380537408334069761, 30
304728827584839681, 56
280903103723864066, 19
376848181151137813, 891
226696983912513537, 13
321720396661653504, 231
134797082908164096, 46
231975268233773067, 2
320667236392239105, 1943
232107667298975744, 46
280102543701311488, 138
709593798883409960, 16
247125802410442752, 395
92363381167648768, 3349
419626770765971468, 3
184495073239498752, 113
283531351410606080, 4
469922896110944263, 126
483101507948904459, 396
257676200208498688, 337
252511353737052180, 8
426261932266487819, 2
291608879077523456, 1
250888473375014912, 2
109767333043556352, 272
114245212087386113, 3
228073243381202944, 1
218078981054791681, 23
462240711207550988, 9
428973741087653894, 1
139509500724903936, 51
147582818829074432, 3
408660741189664768, 1
281561735071268864, 3737
308456467877330955, 38
680874223442722947, 1
274250131916849163, 39
266381395067142144, 7
597868271873556521, 14
201522767399616512, 361
119118452031094787, 43
171102418354962432, 231
195353598568169473, 24
257289205758165004, 21
135270689815920641, 111
158446028977209344, 441
414289498705362944, 8
440975633577672725, 848
89855771218571264, 975
103039228299972608, 185
325665697327742977, 54
215616146068602880, 12
456226577798135808, 4187
188421959355203585, 40
309010435544449025, 1
458371947319918612, 1
155075070174167040, 2
476980154112147470, 20
148250213268717568, 12
367013914711687180, 5
155390501481086977, 27
285713879613571073, 57
393658108859252739, 71
217817815330062336, 7
207285112138629120, 20
230379008460587018, 286
293738596819664897, 10
160757117123428352, 60
464596943256158211, 4
251212689110597632, 6
290549608256503810, 5
642033762602844211, 1
249654555208450048, 25
604517168826023958, 3
201091746178793472, 1
222377894540869633, 64
134455135219744768, 103
435046588176662539, 149
452665733499846656, 120
432286894185775104, 2
184341888558432257, 277
114422608115662852, 247
401706403862937603, 3
234414108726788096, 17
628304201524576267, 10
334804810731618304, 684
314785732323704844, 2
218845169129095169, 24
468956186000228352, 1
220014542749433856, 1140
204535023725051904, 4
405193965260898315, 2181
760948959568592897, 10
113585898448355336, 1
234594517301329920, 8
197489990400344065, 8047
267799249826217985, 8
104950565414375424, 24
287595470950498305, 193
160378382767357952, 2679
191001794367717376, 2931
685504454409453568, 135
200725237686468608, 5
153944581870714882, 3
177537497251708928, 457
169809115433009152, 16
288695334354419713, 405
678753983816269846, 197
467776924958195732, 2
549109779038076949, 6
453656611312107532, 10
323061310071767042, 4
258578724239179776, 53
693472320261718036, 5
142485465025478656, 75
229531293715660800, 251
83010416610906112, 57
208971248678469632, 416
313553054253318145, 497
115777307309899785, 11
380881581612466199, 10
238801834192404480, 1
182283781384699904, 3
200646779887288320, 1
119820675425763328, 69
204006332032876544, 36
148479512261296129, 871
175384862792876032, 721
214752058010632192, 262
400848671127896065, 225
330457405068410914, 129
637438243213803520, 6428
247844494823784450, 1
138447978225467392, 29
264553712087859203, 8
136310592427393024, 315
217957005736935425, 1
218810384344154113, 65
328565434783891467, 4
425812302890270730, 6
226140980955316225, 14
241304878780121089, 8
172569706094395392, 17
147840038011535360, 3
542015533726433291, 18
527527125771616256, 1
694485816864407612, 16
600218554134167555, 4
176056739022635009, 21
135376482926067712, 7
212260758006792192, 903
156535597924745216, 55
701736181972598815, 133
760957948188557312, 97
305389782005972993, 9
217131046884343808, 15
437604562824855552, 555
699604658511020093, 8
216274800614703105, 171
328010483665731584, 32
105124069640273920, 2
213756064519290880, 444
139906344865103874, 423
529199993375162389, 109
316110433490829315, 825
273230075099480065, 2
491806131014860811, 353
555226328601985024, 510
214856861172760576, 27
299630537952460802, 220
318965968040755201, 1
209789608316239872, 1663
183721906799640577, 41
295233852949921802, 578
95617240338014208, 1
252293021490479104, 30
175353508600610816, 7
80365694146838528, 365
135784140531433472, 15
558289344612270084, 260
260259235294740500, 505
570062307514908702, 4
214320036666408960, 42
137231347180634112, 228
445009517487325184, 37
202596614714425344, 83
481976973703512084, 17
252898438750928898, 8
218230497657094145, 1780
171824945003888640, 10
332602448562749440, 242
401914674989236246, 131
255142523406778368, 4
219359032144691201, 16
779734129373085728, 1
525525303578329088, 1
203359221583052800, 3
753325799058440292, 1784
90576470530854912, 1
212727701906259969, 2
97982195058081792, 4
379688393266823168, 4
748644063489556591, 158
435537367848452098, 61
386349863677198336, 2
166350716124790784, 27
190832990220320768, 2175
229694855075463168, 249
455858894879850497, 12
769902915984687144, 23
349391775183536140, 55
517208371460308992, 1
278326730756718593, 75
437166002573279232, 38
322937301846196224, 270
190164494998175744, 1
73649962679795712, 37
532487418234798094, 1
783434142108221441, 45
197453697276444673, 6
274549524754595841, 75
118813599828279296, 360
229634825139650560, 21
230891960540463117, 4
396544697151127559, 140
285807899102674954, 104
193936315757101067, 40
199651534210990080, 1
753003272494776470, 2
223902315227250698, 22
473881772447367169, 24
183073089834319883, 47
137708662075424768, 4
141713853523296256, 265
253676789459582976, 1
138334662010470400, 123
541346121079980067, 6
780506887921467422, 5
323136550487719937, 69
242307785038102530, 16
233669413612552193, 16
387274755616669696, 12
225977772881739782, 6
406639101178281995, 28
186546804882538497, 106
82592378711445504, 1
209828105395634176, 6
282255117309444096, 2
365486842247905290, 4
463548074627694594, 2
783895499156750346, 6
272771637999566849, 4
229669860546838539, 6
164136518158385153, 1128
150106040619237377, 8
541705775760801802, 58
217389741530677248, 4
108182671821111296, 66
303633109927198721, 86
191224470374055937, 1
371180632836931585, 6
680868887419813946, 17
208673467615150081, 1
781879123575832616, 1
366553505999093771, 69
158949779462815744, 1
277925384346009600, 334
310127640742854657, 10
115624082870894595, 30
435674509710852106, 169
156456912286777344, 883
242116125502996481, 2
289951518684217344, 130
479043481222905856, 22
272442441208954881, 38
146087492590764042, 3
455697462611542016, 43
160836666918043657, 1
315470441206513666, 9
468430482053267457, 2
544484262192218122, 6
323732547529998338, 23519
690386069534801920, 5
503430037723152396, 4
542527192840667158, 132
120961987046932480, 13
139045625315590144, 1
278347180761415681, 3
711990985785081887, 31
104444650818916352, 51
336327186153996308, 20
268441054183817216, 31
128303611292680192, 17
386571541254635522, 590
256229748458389506, 3
258915357304029184, 309
169761483310366720, 24
173545226911088640, 6
218929045323251713, 2
238609105361567744, 1
72908200638152704, 489
214543837236953100, 2
493178564368400385, 6
66305960217419776, 1680
377876566518267904, 31
331587827496255510, 9
279085505407090689, 2
146240428713312256, 14
244635763621363714, 6
297440166367330304, 492
259001247028215809, 3725
331868688426991616, 3
370331067141586955, 3
436241845652029440, 377
371642380476219395, 54
128925874455183360, 1200
208963408618455040, 166
214415342557069312, 1
475564441451233290, 11
203018023932526592, 3
201586784977682432, 15
145532564122107904, 151
261512063799525376, 241
165184478816239617, 7402
227606179067592716, 150
428710552127143969, 58
184630889496576000, 7
319146754685665280, 21
402965190762823684, 9
278091429375377409, 1
292842457874300929, 353
234218847417139201, 17
691435991616978975, 3
232502061051281408, 1
218236354893447168, 22
153182881303232513, 5
480856159348326420, 2
185930734727331841, 47
302997712515760148, 1
275069740454641664, 3
87341275581288448, 11
657989188863393812, 138
122054439828848643, 14
201879109700288512, 1
357962605018611713, 1
199384374070738944, 19
101389465238409216, 2
265202706895994881, 1
84449657790398464, 4
465652159279661058, 3
321282240892108801, 1564
85576369219596288, 256
374359738319765505, 905
110128756215017472, 42
495650906784923648, 66
130736302067810304, 98
112351618128707584, 7
359363361827192832, 54
98096042272120832, 11
224932226167472131, 3
173452948263665664, 23
269512481653653504, 17
393968476613640193, 6
348625182233067532, 3
261709914743767040, 203
486321981176676352, 28
306816177802575873, 7
219976298515267584, 34
751794283870421062, 80
193432545986084864, 9
620885267909443595, 1628
573416706081292298, 1
717230988048072755, 241
554390060724649984, 3
313873198477475852, 2
190496499459686400, 42
187762197361983488, 79
205073561264586752, 289
84328068096733184, 54
412068799102189580, 20
188436588458409984, 1601
279969018230865920, 15
222353280309788672, 5
381921227142463488, 2
262334231672258560, 677
190439613272293377, 1
123640340379992065, 52
439257669455314954, 3
178498476886196226, 9
238777987812556800, 2
326303911487209472, 3
223045440210206720, 1
242767403727978496, 43
214312928504053760, 46
642092461652443147, 1213
225555441076142090, 2
104921301340147712, 3
105129605228150784, 18
461626135965597737, 3
294098901546565635, 11
368095374939783168, 61
208738917334122496, 1
326037574936297472, 58
535915026448515073, 1011
486255518906712064, 3
156083581381378048, 3
165516328185233410, 1
615899429399953416, 3
728399753439739915, 73
380407400022278144, 832
247542580986904578, 317
162875993365676032, 11
709970248069152789, 170
141021213274144768, 3
192405094740918272, 2
526133777529962518, 1
260010748837625857, 1
421797210691338250, 127
254994087848050688, 4
218476594354847745, 16
386940736009928714, 15
406280137445998605, 10
230161495982473227, 424
742427324468953149, 1
477606704482222083, 12
429100758580068352, 88
671904557336363008, 13
448602700066848796, 5
244604988465086474, 27
249918119961821187, 16
262382325302558721, 3
218391889970200576, 56
232186077325164544, 14
462697497815547904, 4
162522503099449344, 2
765355918124253204, 167
153322989465632768, 16
467689859885301761, 8
248145147483783168, 512
129328126168662017, 91
183752119235510272, 1
731550674721964096, 1
177848978803654657, 3
149656940371247105, 42
317843915816566786, 1
108350238451859456, 64
725803559819673682, 29
187515859336429568, 1
165006023826866176, 29
109498018541080576, 423
97392010037563392, 26
292699245058850816, 22
311233323957485568, 125
447899149153730571, 6
172416507119271936, 5
154287720385085441, 369
132340304228384769, 213
139133282171224064, 5
121609629326114816, 23
153366694822150144, 1
152228164645421056, 88
312689848073060352, 21
303708383188615168, 2
188762644621033472, 13
360367495963607040, 4
213523697275895808, 1
228721748286111744, 9
170921934505246720, 1
500054975540625429, 1
437104255732547585, 2
387864125981589504, 4
695666391826825227, 4
149086255001501696, 28
426414699954044950, 3
248470338805956608, 67
488059376062431263, 109
147110362137755648, 2
151354486793830400, 1
279505992910372865, 1
676226694876495892, 32
376105592995184640, 2
579731384868798464, 3
118407775616368640, 1
303170986906353665, 1
685213729729806373, 1
451863136182730754, 197
104977073616982016, 22
271956576938622977, 1
479055305108357151, 659
117131116401524745, 2
441337524846329856, 2
137739273884401664, 5
163415228183216128, 80
259308634293403649, 6
169486304449396736, 123
218537839283929089, 1
389322749472014347, 1
478323330089353218, 81
663079244267782158, 243
378639739953217576, 208
534278161081434112, 4
591431867610169344, 3
433353647485616128, 8
271763370657447936, 25
381187666445729793, 4
187155044821368832, 17
409436434382979074, 28
110927293588729856, 7
120615588786601984, 1
755513754523009217, 112
209280745196224512, 4
391665108490649601, 43
270073763435905024, 20
612160907086397460, 147
481635444136607746, 42
181834508545425408, 40
431868147289817088, 4
144615572401815562, 4
714336415869173801, 635
279719329002684416, 15
501046210099150860, 41
111230502173683712, 5
296015198102355969, 1
184816515558801408, 2
363434329109561345, 9
153703428906942466, 5
362760211674562560, 3
178822789350948866, 3
297071217121165314, 1
193138734101692416, 14
207606977864531968, 1
346099933205626882, 1
271387564227821570, 2
146859205419073536, 72
613192223412060172, 40
109000010267361280, 5
198175494833700866, 4
136624510114725889, 14
254840625118183426, 7
255406293848686592, 23
323826877150003231, 108
382615812021944341, 1
247441727281954818, 148
455893691232419840, 368
165630650911555584, 1222
503515124380991498, 2
412285510556581908, 7828
257819191074226177, 8
308036900374183940, 1
127630189495582721, 88
487882959802728448, 45
99451419282665472, 9
177126524154150913, 73
118543365741608960, 76
322834154154754058, 1
99655416060858368, 82
522529289153937418, 1
551783754948149252, 6
224379582785126401, 2
284103446100049921, 3
222821097249177601, 7
493512005249138698, 6
105303479882399744, 34
141512411139145728, 303
247776424965046274, 233
184713642938204160, 539
695689295146516553, 13
188704864006701056, 4
446422071862493216, 5
298243680681328640, 2
146855388279603200, 1
534770387687440404, 1
187363184464625665, 18
211467197845864449, 100
270028034936012810, 108
129479965254090752, 418
717128912550887515, 4
494733889798012929, 4
231832471132438529, 445
620728997176803338, 1
347644680470790146, 6
267457940351483908, 14
151897488356409344, 1
437429576193540107, 8
576100941410074624, 6
641330451054723072, 2
386745845564833792, 1
693585899405180928, 12
574994838311796756, 2
711371322889994272, 4
248850878667292672, 1
84421009007972352, 10
170199305179758592, 35
115128868020551681, 3
422308838947946497, 1
342753938879021056, 3
158693669245812737, 6
401126413333299200, 61
247175128713134081, 2
566853319788593152, 11
341199583109447691, 3
186221989789302786, 1
581613234419662858, 4
318547548803563521, 1573
470067041911439362, 45
206422894304165888, 9
142136259052044288, 5
328893204118372353, 1
185865351106396160, 2
604787826160041986, 1
362659162410319875, 70
301249961788571651, 26
451971140437409803, 50
261950941832544256, 3
246758847677464586, 2
414108901550718987, 15
319964431192686592, 1
289911101993385984, 18
689259591783153693, 5
239198302472503306, 2
460882245326995466, 14
187888978630803457, 1
358391453635969025, 1
478979822069219338, 62
292957759501107200, 1
290894736292839424, 2
273603554982363137, 3
565140950251339777, 1
91860159491477504, 140
128869185437564928, 3
663125459621380107, 2
132959698885279745, 46
109140559112699904, 2
132234922537517057, 1
492907229180067842, 2
189886502027788289, 30
200404481085538304, 4
174518083719921664, 6
618415411452575785, 10
309499356678193154, 222
388858726817464322, 3
239025242884800512, 3
131914340205985792, 4
87295992210137088, 4
128502626378579968, 323
168267266264137728, 110
455058641918230538, 3
364610445694468097, 19
306805686677798913, 129
296854528320471041, 29
265381762878668800, 1
222221492853669890, 4
224859640972705792, 1
431276857015533568, 3
369715742545018893, 51
344555386935836683, 9
254383914334814210, 1
207732429266485248, 3
187832491468390400, 2
540819331727228938, 1
485551812481646592, 2
450222414819885067, 19
246419129127403521, 35
172434989055475712, 7
143856550279118848, 2
176213118546870272, 1
184120451440574464, 22
161518821394481152, 7
370187279920267284, 16
215020839152648192, 1863
227727349360230400, 8
513560230936707073, 444
196690501636718592, 4170
212234293093597184, 19
139582060334415873, 114
553730265063751691, 3
443577828362158081, 2
149145966925053962, 8
576569266413764623, 4
694953857217724516, 3
216641091334569984, 12
316801670698893314, 87
153258747429519361, 4275
197448151064379393, 2
119460051785220096, 1
311558002341707786, 184
249146271128879105, 1
324450416316383234, 8
115734542035189760, 7
282966558790385664, 591
233268471390011392, 4
137845945021890561, 2
181365100911788032, 203
342347630149632000, 8
386771581457924098, 18
344199314530238464, 3
287197288625864705, 11
269910769942921216, 12
492355588735500298, 2
232596588059557898, 15
698525190841303041, 4
267312335218016266, 29
360214579441041409, 2407
381202994047483923, 1
379381105813356552, 115
164024351367102464, 4
129312154473070592, 1
369154895649046528, 9
260026022475333633, 23
190992195610869760, 171
236591607548346379, 92
717686814558781460, 1
535926972128296980, 2
314163825576378368, 5
232978649446481920, 1
202434709177761792, 27
521046998619652106, 28
213660850232360963, 106
176493337895763968, 2
142696739974021120, 58
274718788061233163, 54
218672637818175490, 17
502553402669006855, 154
90477111579512832, 18
357912226407120908, 123
170605114543964160, 19
88943951049949184, 2
164088984081924096, 1
360846979653304320, 1
221542458893402113, 7
201085959398359041, 6
402674058954801158, 82
170193797500633088, 7
204833821173088256, 9
102666441970434048, 1
144527919346089984, 36
239783665570152449, 1
214099316632059904, 1
233779309024772097, 20
144206621055254529, 3
239875709785473025, 3
706859745876639764, 1
396702574121582609, 56
99921684521312256, 3
337521105910628362, 14
112266974423203840, 13
382989794768322562, 573
176205012140163072, 17
232243636446822400, 5
112953139748933632, 18
276487209706717195, 11
236596538393100289, 1
411380216548556810, 1
509893936266084355, 6
118142698053042180, 1
233316026689781761, 18
109376721236537344, 1
195003366886211585, 33
146842257905942528, 1
219286593503100930, 2
271550732891717633, 4
577428518116392960, 10
296423764193968129, 30
246187689542418432, 1
424028817221222401, 9
98465963711692800, 3
711216742176784404, 32
404839393015234561, 22
344786370814017538, 9
139583835506606081, 21
289810064431120384, 11
197139288591302676, 2
420078939906506762, 6
457753396947189809, 2
480005183619858433, 3
278908991872958485, 2
148069335053631489, 58
307283104647741442, 33
347450443540201482, 26
243526542695727105, 7
93184506613202944, 4
255686104345346061, 14
518928635160297503, 2
432809528032231424, 20
582058089927278599, 7
132119161458393088, 11
302532343191568395, 1
250745440176308234, 4
558098433551106049, 7
168780920449400832, 1
216603321123733504, 9
208257208855691272, 3
545195652695457802, 3
232134381622394881, 1
204266889981984768, 2
230618846002806784, 3
358131148284493826, 875
181446867656114176, 1
182236749093797888, 38
705603488138395708, 6
389839682399371265, 6
605560217966477322, 4
211510816585940992, 1
141676364276301824, 41
78612215690694656, 2
106233165739200512, 12
196638925601636352, 3
347156766934695937, 10
352281405226614786, 6
318751364538695700, 4
180153952090849281, 3
485263199416090635, 14
383404357284134913, 67
177132365817184257, 4
539748518890569748, 16
233889141698330624, 3
269894803657850880, 6
220358903530127360, 5
321857356965216257, 13
184864760133713921, 143
282286718617387008, 98
237351188314456074, 167
234167895138107394, 7
410849143481827328, 4
319409986012708864, 162
297256139236573184, 5
386300503065100288, 2
264893995719720964, 76
169052017476501505, 2
200676487706181632, 5
288443769660112916, 9
231874667952996352, 13
210366558042718208, 11
148429413556420620, 244
133625345457913856, 1
330802816010682368, 27
135822872194187264, 36
678803337579331612, 6
204820754817089536, 63
265553051803320320, 1
149999452029976576, 24
383604276838268929, 31
605183230139957248, 2
318882436882759692, 7
293716762636320768, 1
296000124943990806, 2
173137226606182401, 6
210233404833267712, 910
396166088305541121, 436
223445258988421120, 28
257509735778091010, 30
677168005410586636, 81
85932110262595584, 2
165195787276517376, 1
407996581862965269, 104
132033770659250176, 137
292468052455456769, 481
245108667953709058, 74
422089116130344960, 2
126445455415443456, 11
225513247380471808, 401
186001194987159553, 16
359963710967644171, 22
283972682956013569, 23
400036364176982017, 28
190397055582076928, 32
723776399395258418, 1
465310440965144576, 38
247219828417363968, 20
180403189227585537, 496
109028373036027904, 1
329777292039421953, 2
339419566465613834, 16
142679646872272897, 2
159358629147967488, 2
126804981251702784, 372
326397271027744768, 14
281488819851755520, 4
288261040477569025, 5
159045320964046849, 10
160645569231061003, 8
386206896391979030, 73
251108924005154816, 1
400371133565763584, 3
504419383481860106, 1
289432417587036161, 214
168068953854181376, 3
295805700561698816, 1
271825300482949122, 2
142602465504788480, 1
107102766576480256, 3
412660447683018753, 41
169058707521404929, 2921
242310477185548298, 6
366463631615066113, 13
386956816275472385, 470
258312073174450187, 130
229918934948773890, 63
364548897294516225, 1187
156913474973204481, 16
176260813533872128, 21
247210024974286848, 30
360433679111159808, 565
351461217791115264, 12
176471519445254145, 749
274681950961401857, 1
638652656029663252, 6
209148919941300234, 32
97391540019679232, 1
195270435015884800, 3558
364539691703336971, 35
348837146997555201, 2
237697727662784513, 54
90498346396954624, 76
256883060476346368, 1
168563102302994432, 21
539550042714013716, 1
252968807444774913, 25
131611846267371521, 1
146455083612110848, 10
114921000004616196, 13
230351196362244097, 178
255883809013104640, 16
178202129406623745, 1
337989760813629442, 5
182570652191031296, 4
178249955184607232, 3
311929891786457088, 3
597872670540824688, 2
363067773846421534, 56
349984156886892554, 2
335526051373645824, 6
677733856714948638, 12
560319303048626176, 5
571085398642524160, 2
176398408595144704, 16
462429969675714570, 10
173052951596761088, 6
90867844530573312, 22
632690912161562627, 3
209201774119092224, 1
86766277498007552, 215
378099730326224898, 62
190964624634544128, 4
571782764068601876, 23
173025008115777536, 2
353161702503612417, 57
386366004961214467, 1
149733112673206272, 8
